208	1446095	-308815
209	1448921	-307866
210	1451512	-306683
211	1453410	-305362
212	1456287	-305020
213	1459503	-304982
214	1462708	-304677
215	1465912	-304371
216	1469116	-304066
217	1472320	-303761
218	1475524	-303456
219	1478729	-303151
220	1481946	-303122
221	1485165	-303122
222	1487435	-304071
223	1488513	-306768
224	1488513	-309986
225	1488513	-313205
226	1486882	-315870
227	1485666	-318077
228	1484015	-320200
229	1483642	-323046
230	1482820	-325442
231	1482820	-328661
232	1482820	-331880
233	1483488	-334430
234	1485365	-336328
235	1486666	-338276
236	1487564	-341122
237	1488513	-343392
238	1489461	-345662
239	1489461	-348881
240	1488869	-351507
241	1486882	-353138
242	1484328	-354744
243	1482445	-356626
244	1480412	-358149
245	1478401	-359722
246	1476179	-361464
247	1474388	-362892
248	1472474	-364700
249	1470869	-367254
250	1468757	-368585
251	1466325	-370482
252	1464794	-372170
253	1462178	-373328
254	1460228	-375049
255	1459102	-377246
256	1458153	-380240
257	1458153	-383459
258	1457157	-385709
259	1455274	-387592
260	1452720	-389197
261	1450558	-390405
262	1447732	-391354
263	1445820	-392661
264	1443684	-394439
265	1442025	-396415
266	1439831	-397995
267	1437561	-398944
268	1434342	-398944
269	1431124	-398944
270	1427905	-398944
271	1424686	-398944
272	1421467	-398944
273	1418249	-398944
274	1415030	-398944
275	1411811	-398944
276	1408593	-398944
277	1405374	-398944
278	1402155	-398944
279	1398937	-398944
280	1396111	-397995
281	1392892	-397995
282	1390067	-397046
283	1388119	-395320
284	1385009	-395057
285	1382145	-394200
286	1378926	-394200
287	1375708	-394200
288	1372489	-394200
289	1369270	-394200
290	1366052	-394200
291	1362833	-394200
292	1359614	-394200
293	1356396	-394200
294	1353793	-394817
295	1351896	-396694
296	1351896	-399912
297	1350947	-402182
298	1348509	-403280
299	1346408	-404636
300	1344138	-405585
301	1341312	-406534
302	1338141	-407008
